Id,Rank,RankInten,RankOldAndNew,MovieCd,MovieNm,OpenDt,SalesAmt,SalesShare,SalesInten,SalesChange,SalesAcc,AudiCnt,AudiInten,AudiChange,AudiAcc,ScrnCnt,ShowCnt
5724,4,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,63604460,6.1,-92949010,-59.4,1941848450,6459,-8551,-57,195113,522,839
5725,5,0,OLD,20216362,"크루엘라",2021-05-26,42151870,4,-51609880,-55,19062067690,4331,-4783,-52.5,1963252,346,501
5726,6,0,OLD,20218567,"아이스 로드",2021-07-21,21744680,2.1,-35517570,-62,227512720,2369,-3364,-58.7,23642,325,487
5727,7,2,OLD,20218420,"은혼 더 파이널",2021-07-22,11313620,1.1,-12309480,-52.1,183559690,1177,-1165,-49.7,18958,133,261
5728,8,0,OLD,20200237,"호스트: 접속금지",2021-07-21,9750200,0.9,-14354300,-59.6,112355200,1021,-1359,-57.1,11975,126,210
5729,9,0,NEW,20218349,"정글 크루즈",2021-07-28,14490000,1.4,14490000,100,22512000,966,966,100,1566,5,5
5730,10,0,OLD,20192696,"발신제한",2021-06-23,7981790,0.8,-10150730,-56,9067510550,875,-996,-53.2,949938,142,185
5731,1,0,OLD,20218391,"보스 베이비 2",2021-07-21,361416490,34.4,19560270,5.7,3968160680,41985,2880,7.4,437352,1141,3939
5732,2,0,OLD,20191951,"블랙 위도우",2021-07-07,314068200,29.9,-29975490,-8.7,26944982980,32143,-2831,-8.1,2649175,1192,3932
5733,3,0,OLD,20218364,"랑종",2021-07-14,130801860,12.5,-8714010,-6.2,8265625340,12841,-860,-6.3,796127,725,2022
5734,4,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,69656640,6.6,6052180,9.5,2011505090,7044,585,9.1,202157,528,841
5735,5,0,OLD,20216362,"크루엘라",2021-05-26,47577330,4.5,5425460,12.9,19109645020,4934,603,13.9,1968186,344,504
5736,6,0,OLD,20218567,"아이스 로드",2021-07-21,23635690,2.3,1891010,8.7,251148410,2568,199,8.4,26210,326,488
5737,7,1,OLD,20200237,"호스트: 접속금지",2021-07-21,10621400,1,871200,8.9,122976600,1243,222,21.7,13218,135,219
5738,8,0,NEW,20192986,"프리 가이 ",2021-08-11,15728000,1.5,15728000,100,15728000,1164,1164,100,1164,2,3
5739,9,-2,OLD,20218420,"은혼 더 파이널",2021-07-22,10421040,1,-892580,-7.9,193980730,1107,-70,-5.9,20065,141,266
5740,10,0,OLD,20192696,"발신제한",2021-06-23,8527440,0.8,545650,6.8,9076037990,940,65,7.4,950878,147,191
5741,1,17,OLD,20204117,"모가디슈",2021-07-28,893105310,49.9,890801310,38663.3,985820310,126670,126414,49380.5,136741,1635,6909
5742,2,-1,OLD,20218391,"보스 베이비 2",2021-07-21,260763070,14.6,-100653420,-27.8,4228923750,34236,-7749,-18.5,471588,769,1596
5743,3,-1,OLD,20191951,"블랙 위도우",2021-07-07,204835940,11.4,-109232260,-34.8,27149818920,28873,-3270,-10.2,2678048,686,1495
5744,4,0,NEW,20202185,"방법: 재차의",2021-07-28,190901730,10.7,190901730,100,210410730,28542,28542,100,30711,838,2948
5745,5,0,NEW,20218349,"정글 크루즈",2021-07-28,144205020,8.1,144205020,100,166717020,25267,25267,100,26833,737,1245
5746,6,-3,OLD,20218364,"랑종",2021-07-14,27510270,1.5,-103291590,-79,8293135610,3673,-9168,-71.4,799800,182,242
5747,7,-3,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,14899450,0.8,-54757190,-78.6,2026404540,2117,-4927,-69.9,204274,116,140
5748,8,-3,OLD,20216362,"크루엘라",2021-05-26,11321620,0.6,-36255710,-76.2,19120966640,1429,-3505,-71,1969615,62,78
5749,9,60,OLD,20205041,"분노의 질주: 더 얼티메이트",2021-05-19,4000000,0.2,3928000,5455.6,22038067060,800,793,11328.6,2288097,4,6
5750,10,-1,OLD,20218420,"은혼 더 파이널",2021-07-22,5885160,0.3,-4535880,-43.5,199865890,748,-359,-32.4,20813,87,114
5751,1,0,OLD,20204117,"모가디슈",2021-07-28,852977100,45.6,-40128210,-4.5,1838797410,89824,-36846,-29.1,226565,1628,6687
5752,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,270795190,14.5,10032120,3.8,4499718940,31976,-2260,-6.6,503564,675,1343
5753,3,2,OLD,20218349,"정글 크루즈",2021-07-28,231690960,12.4,87485940,60.7,398407980,25615,348,1.4,52448,831,2571
5754,4,0,OLD,20202185,"방법: 재차의",2021-07-28,191572230,10.2,670500,0.4,401982960,24023,-4519,-15.8,54734,731,2551
5755,5,-2,OLD,20191951,"블랙 위도우",2021-07-07,176247090,9.4,-28588850,-14,27326066010,18243,-10630,-36.8,2696291,525,1041
5756,6,4,OLD,20218420,"은혼 더 파이널",2021-07-22,30584180,1.6,24699020,419.7,230450070,3421,2673,357.4,24234,72,108
5757,7,-1,OLD,20218364,"랑종",2021-07-14,28461860,1.5,951590,3.5,8321597470,2770,-903,-24.6,802570,142,174
5758,8,0,OLD,20216362,"크루엘라",2021-05-26,12241110,0.7,919490,8.1,19133207750,1542,113,7.9,1971157,49,58
5759,9,0,NEW,20217845,"더 수어사이드 스쿼드",2021-08-04,21252000,1.1,21252000,100,21252000,1515,1515,100,1515,3,4
5760,10,-3,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,14009490,0.7,-889960,-6,2040414030,1409,-708,-33.4,205683,83,96
5761,1,0,OLD,20204117,"모가디슈",2021-07-28,1097474650,50.8,244497550,28.7,2936272060,108873,19049,21.2,335438,1619,6797
5762,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,317483630,14.7,46688440,17.2,4817202570,35117,3141,9.8,538681,796,1626
5763,3,0,OLD,20218349,"정글 크루즈",2021-07-28,235759260,10.9,4068300,1.8,634167240,24000,-1615,-6.3,76448,820,2553
5764,4,0,OLD,20202185,"방법: 재차의",2021-07-28,184837560,8.6,-6734670,-3.5,586820520,21450,-2573,-10.7,76184,718,2404
5765,5,0,OLD,20191951,"블랙 위도우",2021-07-07,214290550,9.9,38043460,21.6,27540356560,21177,2934,16.1,2717468,576,1138
5766,6,1,OLD,20218364,"랑종",2021-07-14,34452170,1.6,5990310,21,8356049640,3129,359,13,805699,155,195
5767,7,3,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,15762370,0.7,1752880,12.5,2056176400,1477,68,4.8,207160,95,107
5768,8,-2,OLD,20218420,"은혼 더 파이널",2021-07-22,9791600,0.5,-20792580,-68,240241670,971,-2450,-71.6,25205,69,87
5769,9,-1,OLD,20216362,"크루엘라",2021-05-26,9721440,0.5,-2519670,-20.6,19142929190,932,-610,-39.6,1972089,48,59
5770,10,3,OLD,20209518,"우리, 둘",2021-07-28,3361740,0.2,-99930,-2.9,14854910,381,-19,-4.8,1913,51,73
5771,1,0,OLD,20204117,"모가디슈",2021-07-28,2150823370,57,1053348720,96,5087095430,210973,102100,93.8,546411,1686,7247
5772,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,469158140,12.4,151674510,47.8,5286360710,50575,15458,44,589256,950,2212
5773,3,0,OLD,20218349,"정글 크루즈",2021-07-28,401564590,10.6,165805330,70.3,1035731830,39785,15785,65.8,116233,798,2510
5774,4,1,OLD,20191951,"블랙 위도우",2021-07-07,369544120,9.8,155253570,72.5,27909900680,36449,15272,72.1,2753917,662,1294
5775,5,-1,OLD,20202185,"방법: 재차의",2021-07-28,223480200,5.9,38642640,20.9,810300720,22061,611,2.8,98245,677,2160
5776,6,0,OLD,20218364,"랑종",2021-07-14,54929550,1.5,20477380,59.4,8410979190,5062,1933,61.8,810761,161,203
5777,7,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,23946220,0.6,8183850,51.9,2080122620,2290,813,55,209450,111,133
5778,8,1,OLD,20216362,"크루엘라",2021-05-26,16486280,0.4,6764840,69.6,19159415470,1564,632,67.8,1973653,62,79
5779,9,5,OLD,20205041,"분노의 질주: 더 얼티메이트",2021-05-19,5881000,0.2,4381000,292.1,22052448060,1176,876,292,2290973,7,9
5780,10,-2,OLD,20218420,"은혼 더 파이널",2021-07-22,11250900,0.3,1459300,14.9,251492570,1110,139,14.3,26315,65,77
5781,1,0,OLD,20204117,"모가디슈",2021-07-28,2434875350,59.7,284051980,13.2,7521970780,241879,30906,14.6,788290,1688,7209
5782,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,486628510,11.9,17470370,3.7,5772989220,52441,1866,3.7,641697,956,2230
5783,3,0,OLD,20218349,"정글 크루즈",2021-07-28,404560480,9.9,2995890,0.7,1440292310,40549,764,1.9,156782,794,2431
5784,4,0,OLD,20191951,"블랙 위도우",2021-07-07,384964010,9.4,15419890,4.2,28294864690,37776,1327,3.6,2791693,690,1332
5785,5,0,OLD,20202185,"방법: 재차의",2021-07-28,225460030,5.5,1979830,0.9,1035760750,22404,343,1.6,120649,668,2049
5786,6,0,OLD,20218364,"랑종",2021-07-14,49559450,1.2,-5370100,-9.8,8460538640,4565,-497,-9.8,815326,165,213
5787,7,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,26817600,0.7,2871380,12,2106940220,2600,310,13.5,212050,113,130
5788,8,0,OLD,20216362,"크루엘라",2021-05-26,19087450,0.5,2601170,15.8,19178502920,1813,249,15.9,1975466,66,83
5789,9,1,OLD,20218420,"은혼 더 파이널",2021-07-22,9303340,0.2,-1947560,-17.3,260795910,905,-205,-18.5,27220,64,76
5790,10,3,OLD,20168708,"피닉스",2021-07-22,4050770,0.1,-822430,-16.9,53979500,467,-88,-15.9,6392,36,43
5791,1,0,OLD,20204117,"모가디슈",2021-07-28,1189341250,56.5,-1245534100,-51.2,8711312030,125796,-116083,-48,914086,1620,6749
5792,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,312394280,14.8,-174234230,-35.8,6085383500,36115,-16326,-31.1,677812,804,1961
5793,3,1,OLD,20191951,"블랙 위도우",2021-07-07,201701820,9.6,-183262190,-47.6,28496566510,21099,-16677,-44.1,2812792,611,1309
5794,4,-1,OLD,20218349,"정글 크루즈",2021-07-28,184771660,8.8,-219788820,-54.3,1625063970,19916,-20633,-50.9,176698,720,2173
5795,5,0,OLD,20202185,"방법: 재차의",2021-07-28,110223970,5.2,-115236060,-51.1,1145984720,11537,-10867,-48.5,132186,640,1868
5796,6,0,OLD,20218364,"랑종",2021-07-14,25067520,1.2,-24491930,-49.4,8485606160,2452,-2113,-46.3,817778,155,202
5797,7,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,13800880,0.7,-13016720,-48.5,2120741100,1380,-1220,-46.9,213430,102,117
5798,8,0,NEW,20196270,"싱크홀",2021-08-11,11330000,0.5,11330000,100,11330000,1258,1258,100,1258,7,8
5799,9,-1,OLD,20216362,"크루엘라",2021-05-26,11456780,0.5,-7630670,-40,19189959700,1161,-652,-36,1976627,59,81
5800,10,0,NEW,20192986,"프리 가이 ",2021-08-11,14490000,0.7,14490000,100,30218000,966,966,100,2130,5,5
5801,1,0,OLD,20204117,"모가디슈",2021-07-28,1143717430,56.5,-45623820,-3.8,9855029460,121225,-4571,-3.6,1035311,1666,6811
5802,2,0,OLD,20218391,"보스 베이비 2",2021-07-21,301621740,14.9,-10772540,-3.4,6387005240,34930,-1185,-3.3,712742,853,2082
5803,3,0,OLD,20191951,"블랙 위도우",2021-07-07,192481840,9.5,-9219980,-4.6,28689048350,20062,-1037,-4.9,2832854,661,1377
5804,4,0,OLD,20218349,"정글 크루즈",2021-07-28,175284580,8.7,-9487080,-5.1,1800348550,18999,-917,-4.6,195697,707,2070
5805,5,0,OLD,20202185,"방법: 재차의",2021-07-28,106411560,5.3,-3812410,-3.5,1252396280,11234,-303,-2.6,143420,617,1690
5806,6,0,OLD,20218364,"랑종",2021-07-14,24104570,1.2,-962950,-3.8,8509710730,2359,-93,-3.8,820137,158,209
5807,7,0,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,14867070,0.7,1066190,7.7,2135608170,1514,134,9.7,214944,109,126
5808,8,1,OLD,20216362,"크루엘라",2021-05-26,13774680,0.7,2317900,20.2,19203734380,1397,236,20.3,1978024,70,94
5809,9,0,NEW,20218653,"귀문",2021-08-25,7659000,0.4,7659000,100,7659000,921,921,100,921,4,8
5810,10,1,OLD,20218420,"은혼 더 파이널",2021-07-22,4731950,0.2,-626820,-11.7,270886630,510,-45,-8.1,28285,67,84
5811,1,0,OLD,20204117,"모가디슈",2021-07-28,975393400,44.6,-168324030,-14.7,10830422860,104104,-17121,-14.1,1139415,1600,6443
5812,2,0,NEW,20217845,"더 수어사이드 스쿼드",2021-08-04,599908310,27.4,599908310,100,621160310,60403,60403,100,61918,1066,3507
5813,3,-1,OLD,20218391,"보스 베이비 2",2021-07-21,227025050,10.4,-74596690,-24.7,6614030290,26382,-8548,-24.5,739124,749,1754
5814,4,-1,OLD,20191951,"블랙 위도우",2021-07-07,130521820,6,-61960020,-32.2,28819570170,13567,-6495,-32.4,2846421,552,1042
5815,5,-1,OLD,20218349,"정글 크루즈",2021-07-28,85813150,3.9,-89471430,-51,1886161700,9537,-9462,-49.8,205234,542,940
5816,6,-1,OLD,20202185,"방법: 재차의",2021-07-28,48302500,2.2,-58109060,-54.6,1300698780,5028,-6206,-55.2,148448,434,679
5817,7,0,NEW,20218815,"블랙핑크 더 무비",2021-08-04,58927500,2.7,58927500,100,58927500,4533,4533,100,4533,106,163
5818,8,-2,OLD,20218364,"랑종",2021-07-14,11845980,0.5,-12258590,-50.9,8521556710,1147,-1212,-51.4,821284,84,108
5819,9,-2,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,9452870,0.4,-5414200,-36.4,2145061040,924,-590,-39,215868,69,76
5820,10,-2,OLD,20216362,"크루엘라",2021-05-26,5409900,0.2,-8364780,-60.7,19209144280,663,-734,-52.5,1978687,34,44
5821,1,0,OLD,20204117,"모가디슈",2021-07-28,870866710,45.8,-104526690,-10.7,11701289570,92346,-11758,-11.3,1231761,1592,6313
5822,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,422473310,22.2,-177435000,-29.6,1043633620,41996,-18407,-30.5,103914,1045,3322
5823,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,164322500,8.6,-62702550,-27.6,6778352790,19148,-7234,-27.4,758272,697,1430
5824,4,0,OLD,20191951,"블랙 위도우",2021-07-07,104842660,5.5,-25679160,-19.7,28924412830,10878,-2689,-19.8,2857299,496,846
5825,5,0,NEW,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,86601410,4.6,86601410,100,90516410,10498,10498,100,10933,491,785
5826,6,-1,OLD,20218349,"정글 크루즈",2021-07-28,63408460,3.3,-22404690,-26.1,1949570160,7099,-2438,-25.6,212333,508,762
5827,7,31,OLD,20218834,"그린 나이트",2021-08-05,34786410,1.8,34459710,10547.8,36022110,4072,4036,11211.1,4209,235,305
5828,8,-2,OLD,20202185,"방법: 재차의",2021-07-28,33662080,1.8,-14640420,-30.3,1334360860,3540,-1488,-29.6,151988,380,508
5829,9,2,OLD,20218420,"은혼 더 파이널",2021-07-22,17197650,0.9,13066640,316.3,292215290,1953,1547,381,30644,53,67
5830,10,-3,OLD,20218815,"블랙핑크 더 무비",2021-08-04,23503500,1.2,-35424000,-60.1,82431000,1808,-2725,-60.1,6341,101,148
5831,1,0,OLD,20204117,"모가디슈",2021-07-28,914985380,48.7,44118670,5.1,12616274950,91311,-1035,-1.1,1323072,1620,6438
5832,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,417526660,22.2,-4946650,-1.2,1461160280,39076,-2920,-7,142990,1041,3316
5833,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,166132230,8.8,1809730,1.1,6944485020,18548,-600,-3.1,776820,717,1441
5834,4,0,OLD,20191951,"블랙 위도우",2021-07-07,115741650,6.2,10898990,10.4,29040154480,11227,349,3.2,2868526,511,892
5835,5,0,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,64427620,3.4,-22173790,-25.6,154944030,7450,-3048,-29,18383,492,758
5836,6,0,OLD,20218349,"정글 크루즈",2021-07-28,56668800,3,-6739660,-10.6,2006238960,5866,-1233,-17.4,218199,509,724
5837,7,1,OLD,20202185,"방법: 재차의",2021-07-28,36866510,2,3204430,9.5,1371227370,3686,146,4.1,155674,359,476
5838,8,-1,OLD,20218834,"그린 나이트",2021-08-05,20768700,1.1,-14017710,-40.3,56790810,2375,-1697,-41.7,6584,228,278
5839,9,6,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,10619870,0.6,3133700,41.9,2163167080,1320,590,80.8,217918,59,64
5840,10,1,OLD,20218364,"랑종",2021-07-14,13072540,0.7,-1550620,-10.6,8549252410,1187,-620,-34.3,824278,72,96
5841,1,0,OLD,20204117,"모가디슈",2021-07-28,1961970200,53.7,1046984820,114.4,14578245150,192631,101320,111,1515703,1638,6855
5842,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,804296430,22,386769770,92.6,2265456710,75292,36216,92.7,218282,1036,3410
5843,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,282699540,7.7,116567310,70.2,7227184560,29938,11390,61.4,806758,783,1669
5844,4,0,OLD,20191951,"블랙 위도우",2021-07-07,222687110,6.1,106945460,92.4,29262841590,21413,10186,90.7,2889939,552,957
5845,5,0,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,93333430,2.6,28905810,44.9,248277460,10449,2999,40.3,28832,500,815
5846,6,0,OLD,20218349,"정글 크루즈",2021-07-28,97173480,2.7,40504680,71.5,2103412440,9866,4000,68.2,228065,504,717
5847,7,0,OLD,20202185,"방법: 재차의",2021-07-28,52789570,1.4,15923060,43.2,1424016940,5158,1472,39.9,160832,351,442
5848,8,0,OLD,20218834,"그린 나이트",2021-08-05,25122410,0.7,4353710,21,81913220,2465,90,3.8,9049,207,246
5849,9,1,OLD,20218364,"랑종",2021-07-14,20733340,0.6,7660800,58.6,8569985750,1887,700,59,826165,80,110
5850,10,-1,OLD,20218348,"이스케이프 룸 2: 노 웨이 아웃",2021-07-14,13788470,0.4,3168600,29.8,2176955550,1290,-30,-2.3,219208,52,59
5851,1,0,OLD,20204117,"모가디슈",2021-07-28,2000829380,56.5,38859180,2,16579074530,196672,4041,2.1,1712375,1639,6757
5852,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,676797240,19.1,-127499190,-15.9,2942253950,63095,-12197,-16.2,281377,1033,3306
5853,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,284206020,8,1506480,0.5,7511390580,30046,108,0.4,836804,777,1654
5854,4,0,OLD,20191951,"블랙 위도우",2021-07-07,194489780,5.5,-28197330,-12.7,29457331370,18740,-2673,-12.5,2908679,540,924
5855,5,0,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,88917620,2.5,-4415810,-4.7,337195080,9837,-612,-5.9,38669,502,781
5856,6,0,OLD,20218349,"정글 크루즈",2021-07-28,96743850,2.7,-429630,-0.4,2200156290,9825,-41,-0.4,237890,502,704
5857,7,0,OLD,20202185,"방법: 재차의",2021-07-28,52498390,1.5,-291180,-0.6,1476515330,5122,-36,-0.7,165954,351,427
5858,8,3,OLD,20218815,"블랙핑크 더 무비",2021-08-04,41201000,1.2,24823500,151.6,154036500,3081,1821,144.5,11761,147,194
5859,9,-1,OLD,20218834,"그린 나이트",2021-08-05,18395790,0.5,-6726620,-26.8,100309010,1855,-610,-24.7,10904,201,234
5860,10,-1,OLD,20218364,"랑종",2021-07-14,16745020,0.5,-3988320,-19.2,8586730770,1508,-379,-20.1,827673,76,105
5861,1,0,OLD,20204117,"모가디슈",2021-07-28,709693260,55.3,-1291136120,-64.5,17288767790,75348,-121324,-61.7,1787723,1559,6247
5862,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,248909890,19.4,-427887350,-63.2,3191163840,24477,-38618,-61.2,305854,962,3007
5863,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,84519500,6.6,-199686520,-70.3,7595910080,9547,-20499,-68.2,846351,655,1315
5864,4,0,OLD,20191951,"블랙 위도우",2021-07-07,74063300,5.8,-120426480,-61.9,29531394670,7568,-11172,-59.6,2916247,494,873
5865,5,1,OLD,20218349,"정글 크루즈",2021-07-28,28406200,2.2,-68337650,-70.6,2228562490,3150,-6675,-67.9,241040,426,569
5866,6,9,OLD,20196270,"싱크홀",2021-08-11,28878000,2.3,24576000,571.3,48402000,3092,2634,575.1,5214,31,31
5867,7,-2,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,24095810,1.9,-64821810,-72.9,361290890,2902,-6935,-70.5,41571,396,562
5868,8,-1,OLD,20202185,"방법: 재차의",2021-07-28,21337020,1.7,-31161370,-59.4,1497852350,2207,-2915,-56.9,168161,304,387
5869,9,0,OLD,20218834,"그린 나이트",2021-08-05,11426270,0.9,-6969520,-37.9,111735280,1232,-623,-33.6,12136,196,235
5870,10,0,OLD,20218364,"랑종",2021-07-14,7342170,0.6,-9402850,-56.2,8594072940,695,-813,-53.9,828368,67,93
5871,1,0,OLD,20204117,"모가디슈",2021-07-28,662302620,54.8,-47390640,-6.7,17951070410,72213,-3135,-4.2,1859936,1571,6181
5872,2,0,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,207674310,17.2,-41235580,-16.6,3398838150,20388,-4089,-16.7,326242,947,2854
5873,3,0,OLD,20218391,"보스 베이비 2",2021-07-21,87048930,7.2,2529430,3,7682959010,10028,481,5,856379,659,1306
5874,4,0,OLD,20191951,"블랙 위도우",2021-07-07,72446930,6,-1616370,-2.2,29603841600,7437,-131,-1.7,2923684,509,866
5875,5,2,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,29670420,2.5,5574610,23.1,390961310,3616,714,24.6,45187,423,609
5876,6,-1,OLD,20218349,"정글 크루즈",2021-07-28,29878540,2.5,1472340,5.2,2258441030,3361,211,6.7,244401,438,593
5877,7,-1,OLD,20196270,"싱크홀",2021-08-11,25593000,2.1,-3285000,-11.4,73995000,2147,-945,-30.6,7361,25,25
5878,8,0,OLD,20202185,"방법: 재차의",2021-07-28,20810160,1.7,-526860,-2.5,1518662510,2144,-63,-2.9,170305,303,377
5879,9,0,OLD,20218834,"그린 나이트",2021-08-05,12391910,1,965640,8.5,124127190,1350,118,9.6,13486,192,231
5880,10,0,OLD,20218364,"랑종",2021-07-14,7201370,0.6,-140800,-1.9,8601274310,696,1,0.1,829064,70,94
5881,1,6,OLD,20196270,"싱크홀",2021-08-11,1358146010,56.9,1332553010,5206.7,1432141010,147297,145150,6760.6,154658,1431,6136
5882,2,-1,OLD,20204117,"모가디슈",2021-07-28,522493410,21.9,-139809210,-21.1,18473563820,57818,-14395,-19.9,1917754,1125,3974
5883,3,0,NEW,20192986,"프리 가이 ",2021-08-11,270523220,11.3,270523220,100,305733220,28436,28436,100,30982,750,2740
5884,4,-2,OLD,20217845,"더 수어사이드 스쿼드",2021-08-04,97344560,4.1,-110329750,-53.1,3496182710,9408,-10980,-53.9,335650,485,803
5885,5,-2,OLD,20218391,"보스 베이비 2",2021-07-21,44603770,1.9,-42445160,-48.8,7727562780,5221,-4807,-47.9,861600,395,550
5886,6,-2,OLD,20191951,"블랙 위도우",2021-07-07,27213650,1.1,-45233280,-62.4,29631055250,2754,-4683,-63,2926438,215,262
5887,7,-2,OLD,20218875,"극장판 도라에몽: 진구의 신공룡",2021-08-05,13982170,0.6,-15688250,-52.9,404943480,1759,-1857,-51.4,46946,213,231
5888,8,1,OLD,20218834,"그린 나이트",2021-08-05,8862550,0.4,-3529360,-28.5,132989740,968,-382,-28.3,14454,103,124
5889,9,6,OLD,20218815,"블랙핑크 더 무비",2021-08-04,7865000,0.3,2523000,47.2,172729000,605,194,47.2,13199,66,70
5890,10,0,NEW,20216050,"팜 스프링스",2021-08-19,2520000,0.1,2520000,100,3824000,450,450,100,613,3,3
5891,1,0,OLD,20196270,"싱크홀",2021-08-11,1125737220,54,-232408790,-17.1,2557878230,120111,-27186,-18.5,274769,1441,6150
